A Premonition of Your Demise;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Pious Kitsune;Creature – Fox Cleric;W;3;Champions of Kamigawa (Common);0
Pious Warrior;Creature — Human Rebel Warrior;W;Mercadian Masques (Common);0
Piper's Melody;Sorcery;G;Odyssey (Uncommon);0
Piracy;Sorcery;U;Starter 1999 (Rare)/Portal Second Age (Rare);0
Piranha Fly;Creature — Fish Insect;U;Duskmourn: House of Horror (Common);1
Pirate Ship;Creature — Human Pirate;U;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Time Spiral "Timeshifted" (Special);0
Pirate's Cutlass;Artifact — Equipment;C;Ixalan (Common)/Jumpstart (Common)/Commander Legends (Common)/Magic: The Gathering Foundations (Common);1
Pit Automaton;Artifact Creature — Construct;C;Aetherdrift (Uncommon);1
Pit Imp;Creature - Imp;B;Tempest (Common);0
Pit Raptor;Creature — Bird Mercenary;B;Prophecy (Uncommon);0
Pit Scorpion;Creature - Scorpion;B;Fourth Edition (Common)/Fifth Edition (Common)/Legends (Common);0
Pit Spawn;Creature — Demon;B;Exodus (Rare);0
Pit Trap;Artifact;C;Seventh Edition (Uncommon)/Ice Age (Uncommon)/Urza's Saga (Uncommon);0
Pitchstone Wall;Creature — Wall;R;Torment (Uncommon);0
Pithing Needle;Artifact;C;Saviors of Kamigawa (Rare)/Tenth Edition (Rare)/Magic 2010 (Rare)/Return to Ravnica (Rare)/Masterpiece Series: Kaladesh Inventions (Special)/Secret Lair Drop (Rare)/Innistrad: Midnight Hunt (Rare)/Double Masters 2022 (Rare)/Ravnica Remastered (Rare);0
Pitiless Plunderer;Creature - Human Pirate;B;Rivals of Ixalan (Uncommon)/Special Guests (Uncommon)/The Lost Caverns of Ixalan Commander (Uncommon)/Magic The Gathering—Fallout (Uncommon)/Mystery Booster 2: Convention Edition (Uncommon)/Jumpstart 2025 (Uncommon)/Magic: The Gathering—FINAL FANTASY Commander (Uncommon);1
Pixie Queen;Creature - Faerie;G;Legends (Rare);0
Plagiarize;Instant;U;Ninth Edition (Rare)/Torment (Rare)/Tenth Edition (Rare);0
Plague Beetle;Creature — Insect;B;Seventh Edition (Common)/Eighth Edition (Common)/Ninth Edition (Common)/Urza's Legacy (Common)/Tenth Edition (Common);0
Plague Belcher;Creature — Zombie Beast;B;Amonkhet (Rare)/Aetherdrift Commander (Rare);1
Plague Boiler;Artifact;C;Ravnica: City of Guilds (Rare)/Commander 2013 Edition (Rare);0
Plague Dogs;Creature — Phyrexian Zombie Dog;B;Urza's Destiny (Uncommon);0
Plague Fiend;Creature — Insect;B;Prophecy (Common);0
Plague Rats;Creature — Rat;B;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Common);0
Plague Spitter;Creature — Phyrexian Horror;B;Invasion (Uncommon)/Commander Legends: Battle for Baldur's Gate (Uncommon)/Jumpstart 2022 (Uncommon);0
Plague Spores;Sorcery;B/R;Invasion (Common);0
Plague Wind;Sorcery;B;Eighth Edition (Rare)/Ninth Edition (Rare)/Prophecy (Rare)/Tenth Edition (Rare)/Masters 25 (Rare);0
Plague Witch;Creature — Elf Spellshaper;B;Nemesis (Common)/Eternal Masters (Common);0
Plaguebearer;Creature — Zombie;B;Exodus (Rare);0
Plaguecrafter;Creature — Human Shaman;B;Guilds of Ravnica (Uncommon)/Commander 2019 (Uncommon)/Adventures in the Forgotten Realms Commander (Uncommon)/Jumpstart 2022 (Uncommon)/Ravnica Remastered (Uncommon)/Bloomburrow Commander (Uncommon);0
Plains;Basic Land — Plains;C;0;Limited Edition Alpha (Land)/Limited Edition Beta (Land)/Unlimited Edition (Land)/Revised Edition (Land)/Fourth Edition (Land)/Fifth Edition (Land)/Classic Sixth Edition (Land)/Seventh Edition (Land)/Eighth Edition (Land)/Ninth Edition (Land)/Ice Age (Land)/Mirage (Land)/Tempest (Land)/Urza's Saga (Land)/Mercadian Masques (Land)/Invasion (Land)/Odyssey (Land)/Onslaught (Land)/Mirrodin (Land)/Champions of Kamigawa (Land)/Ravnica: City of Guilds (Land)/Time Spiral (Land)/Tenth Edition (Land)/Lorwyn (Land)/Shadowmoor (Land)/Shards of Alara (Land)/Starter 1999 (Land)/Starter 2000 (Land)/Battle Royale Box Set (Land)/Portal (Land)/Portal Second Age (Land)/Portal Three Kingdoms (Land)/Unglued (Common)/Unhinged (Land)/Masters Edition (Land)/Duel Decks: Divine vs. Demonic (Land)/Magic 2010 (Land)/Planechase (Land)/Masters Edition III (Land)/Zendikar (Land)/Premium Deck Series: Slivers (Land)/Duel Decks: Phyrexia vs. the Coalition (Land)/Rise of the Eldrazi (Land)/Archenemy (Land)/Magic 2011 (Land)/Duel Decks: Elspeth vs. Tezzeret (Land)/Scars of Mirrodin (Land)/Mirrodin Besieged (Land)/Duel Decks: Knights vs. Dragons (Land)/New Phyrexia (Land)/Magic: The Gathering-Commander (Land)/Magic 2012 (Land)/Duel Decks: Ajani vs. Nicol Bolas (Land)/Innistrad (Land)/Duel Decks: Venser vs. Koth (Land)/Avacyn Restored (Land)/Planechase 2012 Edition (Land)/Magic 2013 (Land)/Return to Ravnica (Land)/Duel Decks: Sorin vs. Tibalt (Land)/Magic 2014 Core Set (Land)/Duel Decks: Heroes vs. Monsters (Land)/Theros (Land)/Commander 2013 Edition (Land)/Modern Event Deck 2014 (Land)/Magic 2015 Core Set (Land)/Duel Decks: Speed vs. Cunning (Land)/Khans of Tarkir (Land)/Commander 2014 (Land)/Fate Reforged (Land)/Duel Decks Anthology, Divine vs. Demonic (Land)/Duel Decks: Elspeth vs. Kiora (Land)/Dragons of Tarkir (Land)/Tempest Remastered (Land)/Magic Origins (Land)/Duel Decks: Zendikar vs. Eldrazi (Land)/Battle for Zendikar (Land)/Commander 2015 (Land)/Duel Decks: Blessed vs. Cursed (Land)/Shadows over Innistrad (Land)/Kaladesh (Land)/Commander 2016 (Land)/Planechase Anthology (Land)/Amonkhet (Land)/Commander Anthology (Land)/Archenemy: Nicol Bolas (Land)/Hour of Devastation (Land)/Commander 2017 (Land)/Ixalan (Land)/Unstable (Land)/Rivals of Ixalan (Land)/Dominaria (Land)/Battlebond (Land)/Commander Anthology 2018 (Land)/Global Series: Jiang Yanggu and Mu Yanling (Land)/Core Set 2019 (Land)/Commander 2018 (Land)/Guilds of Ravnica (Land)/Guild Kit: Boros (Land)/Guild Kit: Selesnya (Land)/Game Night (Land)/Ravnica Allegiance (Land)/Guild Kit: Azorius (Land)/Guild Kit: Orzhov (Land)/War of the Spark (Land)/Core Set 2020 (Land)/Commander 2019 (Land)/Throne of Eldraine (Land)/Game Night 2019 (Land)/Theros Beyond Death (Land)/Secret Lair Drop (Rare)/Unsanctioned (Land)/Ikoria: Lair of Behemoths (Land)/Core Set 2021 (Land)/Jumpstart (Land)/Double Masters (Land)/Zendikar Rising (Land)/Commander Legends (Land)/Kaldheim (Land)/Strixhaven: School of Mages (Land)/Modern Horizons 2 (Land)/Adventures in the Forgotten Realms (Land)/Innistrad: Midnight Hunt (Land)/Innistrad: Crimson Vow (Land)/Amonkhet Remastered (Land)/Kaladesh Remastered (Land)/Arena Base Set (Land)/Kamigawa: Neon Dynasty (Land)/Streets of New Capenna (Land)/Commander Legends: Battle for Baldur's Gate (Land)/Alchemy Horizons: Baldur's Gate (Land)/Dominaria United (Land)/Unfinity (Land)/Warhammer 40,000 Commander (Land)/Game Night: Free-For-All (Land)/The Brothers' War (Land)/The Brothers' War Commander (Land)/Jumpstart 2022 (Land)/Dominaria Remastered (Land)/Phyrexia: All Will Be One (Land)/Shadows Over Innistrad Remastered (Land)/March of the Machine (Land)/The Lord of the Rings: Tales of Middle Earth (Land)/Commander Masters (Land)/Wilds of Eldraine (Land)/Doctor Who Commander (Land)/The Lost Caverns of Ixalan (Land)/Jurassic World Collection Cards (Land)/Murders at Karlov Manor (Land)/Ravnica Clue Edition (Land)/Magic The Gathering—Fallout (Land)/Outlaws of Thunder Junction (Land)/Modern Horizons 3 (Land)/Assassin's Creed (Land)/Bloomburrow (Land)/Duskmourn: House of Horror (Land)/Duskmourn: House of Horror Commander (Land)/Magic: The Gathering Foundations (Land)/Jumpstart 2025 (Land)/Innistrad Remastered (Land)/Aetherdrift (Land)/Tarkir: Dragonstorm (Land)/Magic: The Gathering—FINAL FANTASY (Land)/Edge of Eternities (Land);40
Planar Birth;Sorcery;W;Urza's Saga (Rare);0
Planar Chaos;Enchantment;R;Judgment (Uncommon);0
Planar Collapse;Enchantment;W;Urza's Legacy (Rare);0
Planar Despair;Sorcery;B;Apocalypse (Rare);0
Planar Gate;Artifact;C;Legends (Rare)/Masters Edition IV (Uncommon);0
Planar Guide;Creature — Human Cleric;W;Legions (Rare);0
Planar Overlay;Sorcery;U;Planeshift (Rare);0
Planar Portal;Artifact;C;Eighth Edition (Rare)/Invasion (Rare);0
Planar Void;Enchantment;B;Urza's Saga (Uncommon);0
Planeswalker's Favor;Enchantment;G;Planeshift (Rare);0
Planeswalker's Fury;Enchantment;R;Planeshift (Rare);0
Planeswalker's Mirth;Enchantment;W;Planeshift (Rare);0
Planeswalker's Mischief;Enchantment;U;Planeshift (Rare);0
Planeswalker's Scorn;Enchantment;B;Planeshift (Rare);0
Planetary Annihilation;Sorcery;R;5;Edge of Eternities Commander (Rare);1
Plant Elemental;Creature — Plant Elemental;G;Portal (Uncommon);0
Plasma Bolt;Sorcery;R;1;Edge of Eternities (Common);3
Plasma Elemental;Creature — Elemental;U;Fifth Dawn (Uncommon);0
Plasmancer;Artifact Creature — Necron Wizard;B;Warhammer 40,000 Commander (Uncommon);1
Plateau;Land — Mountain Plains;C;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Masters Edition III (Rare)/Masters Edition IV (Rare)/Vintage Masters (Rare);0
Plated Rootwalla;Creature — Lizard;G;Exodus (Common)/Battle Royale Box Set (Common);0
Plated Slagwurm;Creature — Wurm;G;Mirrodin (Rare)/Duel Decks: Garruk vs. Liliana (Rare)/Duel Decks Anthology, Garruk vs. Liliana (Rare);0
Plated Sliver;Creature — Sliver;W;Legions (Common);0
Plated Spider;Creature — Spider;G;Urza's Destiny (Common)/Beatdown Box Set (Common);0
Plated Wurm;Creature — Wurm;G;Portal Second Age (Common);0
Platinum Angel (Vanguard);Vanguard;C;0;Vanguard (Special);0
Platinum Angel;Artifact Creature — Angel;C;Mirrodin (Rare)/Tenth Edition (Rare)/Magic 2010 (Mythic Rare)/Magic 2011 (Mythic Rare)/From the Vault: Angels (Mythic Rare)/Conspiracy: Take the Crown (Mythic Rare)/Masterpiece Series: Kaladesh Inventions (Special)/Historic Anthology 2 (Rare)/The Brothers' War Retro Artifacts (Mythic Rare);0
Plaza of Heroes;Land;C;0;Dominaria United (Rare);0
Pledge of Loyalty;Enchantment — Aura;W;Invasion (Uncommon);0
Plots That Span Centuries;Scheme;C;0;Duskmourn: House of Horror Commander (Common);1
Plow Through Reito;Instant – Arcane;W;2;Saviors of Kamigawa (Common);0
Plow Through;Sorcery;G;Aetherdrift (Uncommon);1
Plow Under;Sorcery;G;Eighth Edition (Rare)/Urza's Destiny (Rare);0
Plunge into Darkness;Instant;B;Fifth Dawn (Rare);0
Point the Way;Enchantment;G;Aetherdrift (Uncommon);3
Poised Practitioner;Creature — Human Monk;W;Tarkir: Dragonstorm (Common);4
Poison Arrow;Sorcery;B;Portal Three Kingdoms (Uncommon);0
Poison the Waters;Sorcery;B;Magic: The Gathering—FINAL FANTASY (Uncommon);1
Polar Kraken;Creature — Kraken;U;Ice Age (Rare)/Masters Edition (Rare);0
Political Trickery;Sorcery;U;Mirage (Rare);0
Pollen Lullaby;Instant;W;2;Lorwyn (Uncommon)/Magic: The Gathering-Commander (Uncommon);0
Pollen Remedy;Instant;W;Planeshift (Common);0
Polluted Cistern // Dim Oubliette;Enchantment - Room;B;Duskmourn: House of Horror Commander (Rare);1
Polluted Delta;Land;C;0;Onslaught (Rare)/Khans of Tarkir (Rare)/Zendikar Expeditions (Mythic Rare)/Zendikar Rising Expeditions (Mythic Rare)/Modern Horizons 3 (Rare);0
Polluted Mire;Land;C;0;Urza's Saga (Common)/Battle Royale Box Set (Common)/Beatdown Box Set (Common)/Duel Decks: Garruk vs. Liliana (Common)/Premium Deck Series: Graveborn (Common)/Commander 2014 (Common)/Duel Decks Anthology, Garruk vs. Liliana (Common)/Commander 2015 (Common)/Commander Anthology (Common)/Warhammer 40,000 Commander (Common)/Dominaria Remastered (Common);1
Polymorph;Sorcery;U;Classic Sixth Edition (Rare)/Ninth Edition (Rare)/Mirage (Rare)/Magic 2010 (Rare);0
Polyraptor;Creature — Dinosaur;G;Rivals of Ixalan (Mythic Rare)/Special Guests (Mythic Rare);0
Ponder;Sorcery;U;Lorwyn (Common)/Magic 2010 (Common)/Magic 2012 (Common)/Commander 2018 (Common)/Secret Lair Drop (Rare)/Time Spiral Remastered (Bonus)/Commander 2021 (Common)/Jumpstart: Historic Horizons (Common)/Streets of New Capenna Commander (Common)/Doctor Who Commander (Common)/Outlaws of Thunder Junction Commander (Common)/Tarkir: Dragonstorm Commander (Common);2
Pongify;Instant;U;Planar Chaos (Uncommon)/Commander 2014 (Uncommon)/Double Masters (Uncommon)/Time Spiral Remastered (Uncommon)/Outlaws of Thunder Junction Commander (Uncommon)/Modern Horizons 3 Commander (Uncommon)/Tarkir: Dragonstorm Commander (Uncommon);1
Popular Egotist;Creature — Human Rogue;B;Duskmourn: House of Horror (Uncommon);1
Port Inspector;Creature — Human;U;Mercadian Masques (Common);0
Port of Karfell;Land;C;0;Kaldheim (Uncommon)/Commander Legends: Battle for Baldur's Gate (Uncommon)/The Lost Caverns of Ixalan Commander (Uncommon)/Murders at Karlov Manor Commander (Uncommon);0
Port Town;Land;C;0;Streets of New Capenna Commander (Rare)/Warhammer 40,000 Commander (Rare)/Shadows over Innistrad (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Innistrad: Crimson Vow Commander (Rare)/Kamigawa: Neon Dynasty Commander (Rare)/Shadows Over Innistrad Remastered (Uncommon)/March of the Machine Commander (Rare)/Commander Masters (Rare)/Doctor Who Commander (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Rare)/Modern Horizons 3 Commander (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);2
Portable Hole;Artifact;W;Adventures in the Forgotten Realms (Uncommon)/Alchemy Horizons: Baldur's Gate (Uncommon);0
Portal to Phyrexia;Artifact;C;The Brothers' War (Mythic Rare);0
Portcullis;Artifact;C;Stronghold (Rare);0
Portent Tracker;Creature — Satyr Scout;G;March of the Machine (Common);0
Portent;Sorcery;U;Fifth Edition (Common)/Ice Age (Common)/Masters Edition II (Common)/Commander 2018 (Common);1
Possessed Aven;Creature — Bird Soldier Horror;U;Torment (Rare);0
Possessed Barbarian;Creature — Human Barbarian Horror;R;Torment (Rare);0
Possessed Centaur;Creature — Centaur Horror;G;Torment (Rare);0
Possessed Nomad;Creature — Human Nomad Horror;W;Torment (Rare);0
Possessed Portal;Artifact;C;Fifth Dawn (Rare);0
Possession Engine;Artifact — Vehicle;U;Aetherdrift (Rare);2
Possibility Technician;Creature - Kavu Artificer;R;3;Edge of Eternities (Rare);3
Pothole Mole;Creature — Mole;G;Aetherdrift (Common);4
Pouncing Jaguar;Creature — Cat;G;Urza's Saga (Common);0
Pouncing Kavu;Creature — Kavu;R;Invasion (Common);0
Powder Keg;Artifact;C;Urza's Destiny (Rare);0
Power Armor;Artifact;C;Invasion (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon);0
Power Artifact;Enchantment — Aura;U;Antiquities (Uncommon)/Masters Edition IV (Rare);0
Power Conduit;Artifact;C;Mirrodin (Uncommon)/Streets of New Capenna Commander (Uncommon);0
Power Depot;Artifact Land;C;0;Modern Horizons 2 (Uncommon)/Edge of Eternities Bonus Sheet (Rare);1
Power Leak;Enchantment — Aura;U;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common);0
Power Matrix;Artifact;C;Mercadian Masques (Rare)/Mystery Booster 2: Convention Edition (Rare);0
Power Sink;Instant;U;Limited Edition Alpha (Common)/Limited Edition Beta (Common)/Unlimited Edition (Common)/Revised Edition (Common)/Fourth Edition (Common)/Fifth Edition (Uncommon)/Classic Sixth Edition (Uncommon)/Ice Age (Common)/Mirage (Common)/Tempest (Common)/Urza's Saga (Common)/Beatdown Box Set (Common)/Vintage Masters (Uncommon);0
Power Surge;Enchantment;R;Limited Edition Alpha (Rare)/Limited Edition Beta (Rare)/Unlimited Edition (Rare)/Revised Edition (Rare)/Fourth Edition (Rare);0
Power Taint;Enchantment — Aura;U;Urza's Saga (Common);0
Power Without Equal;Scheme;C;0;Archenemy: Nicol Bolas (Common)/Duskmourn: House of Horror Commander (Common);1
Powerleech;Enchantment;G;Antiquities (Uncommon);0
Powerstone Minefield;Enchantment;R/W;Apocalypse (Rare);0
Pox;Sorcery;B;Fifth Edition (Rare)/Ice Age (Rare)/Masters Edition (Rare);0
Poxwalkers;Creature — Zombie;B;Warhammer 40,000 Commander (Rare);0
Pradesh Gypsies;Creature - Human Nomad;G;Fourth Edition (Common)/Fifth Edition (Common)/Classic Sixth Edition (Common)/Legends (Uncommon);0
Prairie Stream;Land — Plains Island;C;0;Battle for Zendikar (Rare)/Zendikar Expeditions (Mythic Rare)/Commander 2019 (Rare)/Ikoria Commander (Rare)/Adventures in the Forgotten Realms Commander (Rare)/Innistrad: Crimson Vow Commander (Rare)/Kamigawa: Neon Dynasty Commander (Rare)/Streets of New Capenna Commander (Rare)/Dominaria United Commander (Rare)/Warhammer 40,000 Commander (Rare)/The Brothers' War Commander (Rare)/March of the Machine Commander (Rare)/The Lord of the Rings: Tales of Middle Earth Commander (Rare)/Commander Masters (Rare)/Doctor Who Commander (Rare)/Murders at Karlov Manor Commander (Rare)/Magic The Gathering—Fallout (Rare)/Modern Horizons 3 Commander (Rare)/Bloomburrow Commander (Rare)/Aetherdrift Commander (Rare)/Tarkir: Dragonstorm Commander (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);4
Prayer of Binding;Enchantment;W;Dominaria United (Uncommon)/Magic: The Gathering Foundations (Uncommon);1
Preacher;Creature - Human Cleric;W;The Dark (Rare)/Masters Edition (Rare);0
Precognition;Enchantment;U;Tempest (Rare);0
Predator's Strike;Instant;G;Mirrodin (Common)/Jumpstart 2025 (Common);0
Predator, Flagship;Legendary Artifact;C;Nemesis (Rare)/Vintage Masters (Rare)/Commander 2014 (Rare)/Commander Anthology (Rare);0
Predatory Hunger;Enchantment — Aura;G;Exodus (Common);0
Predatory Nightstalker;Creature — Nightstalker;B;Portal Second Age (Uncommon)/Vintage Masters (Common);0
Predict;Instant;U;Odyssey (Uncommon)/Commander 2018 (Uncommon);0
Preemptive Strike;Instant;U;Portal Three Kingdoms (Common);0
Preferred Selection;Enchantment;G;Mirage (Rare);0
Preordain;Sorcery;U;Magic 2011 (Common)/Duel Decks: Venser vs. Koth (Common)/Commander 2015 (Common)/Commander Legends (Common)/Streets of New Capenna Commander (Common)/The Brothers' War Commander (Common)/Jumpstart 2022 (Common)/The Lord of the Rings: Tales of Middle Earth Commander (Common)/Doctor Who Commander (Common)/Outlaws of Thunder Junction Commander (Common)/Tarkir: Dragonstorm Commander (Common);1
Presence of the Master;Enchantment;W;Legends (Uncommon)/Urza's Saga (Uncommon);0
Presence of the Wise;Sorcery;W;4;Saviors of Kamigawa (Uncommon);0
Pretender's Claim;Enchantment — Aura;B;Mercadian Masques (Uncommon);0
Price of Glory;Enchantment;R;Odyssey (Uncommon);0
Price of Progress;Instant;R;Exodus (Uncommon)/Premium Deck Series: Fire and Lightning (Uncommon)/Eternal Masters (Uncommon);0
Pride of Lions;Creature — Cat;G;Seventh Edition (Uncommon)/Starter 1999 (Uncommon)/Duel Decks: Ajani vs. Nicol Bolas (Uncommon);0
Pride of the Road;Creature — Zombie Cat Warrior;W;Aetherdrift (Uncommon);1
Prideful Parent;Creature — Cat;W;Magic: The Gathering Foundations (Common);1
Priest of Fell Rites;Creature - Human Warlock;B/W;Modern Horizons 2 (Rare)/Magic: The Gathering—FINAL FANTASY Commander (Rare);1
Priest of Gix;Creature — Phyrexian Human Cleric Minion;B;Urza's Saga (Uncommon)/Duel Decks: Phyrexia vs. the Coalition (Uncommon)/Jumpstart 2025 (Uncommon);0
Priest of the Crossing;Creature — Zombie Bird Cleric;W;Aetherdrift Commander (Rare);1
Priest of Titania;Creature — Elf Druid;G;Urza's Saga (Common)/Commander 2014 (Common)/Commander Anthology (Common)/Modern Horizons 3 (Uncommon);0
Priest of Yawgmoth;Creature — Phyrexian Human Cleric;B;Antiquities (Common);0
Primal Boost;Instant;G;Onslaught (Uncommon)/Dominaria Remastered (Common);0
Primal Clay;Artifact Creature — Shapeshifter;C;Revised Edition (Rare)/Fourth Edition (Rare)/Fifth Edition (Rare)/Classic Sixth Edition (Rare)/Antiquities (Uncommon)/Masters Edition IV (Common)/Magic 2013 (Uncommon)/Masters 25 (Common);0
